Date,Open,High,Low,Close,Adj Close,Volume
2019-10-04,84.9000015258789,85.97000122070312,84.75,85.91999816894531,77.30709075927734,5869000
2019-10-07,85.70999908447266,86.16000366210938,85.48999786376953,85.8499984741211,77.24409484863281,4382900
2019-10-08,85.48999786376953,86.33000183105469,84.69000244140625,84.91000366210938,76.39834594726562,6100400
2019-10-09,85.37000274658203,86.16999816894531,85.27999877929688,85.8499984741211,77.24409484863281,4427200
2019-10-10,85.91000366210938,86.06999969482422,85.37999725341797,85.95999908447266,77.34308624267578,3986000
2019-10-11,87.0199966430664,87.25,86.26000213623047,86.36000061035156,77.70299530029297,5611000
2019-10-14,86.5,87.68000030517578,86.4000015258789,86.62000274658203,77.93693542480469,4881000
2019-10-15,87.0,87.25,85.76000213623047,86.44999694824219,77.7839584350586,4695100
2019-10-16,86.52999877929688,86.83000183105469,86.05000305175781,86.70999908447266,78.01789093017578,3698700
2019-10-17,86.87999725341797,87.0199966430664,86.16000366210938,86.29000091552734,77.6399917602539,4359400
2019-10-18,86.3499984741211,86.75,85.5199966430664,86.02999877929688,77.40607452392578,4631200
2019-10-21,86.0,86.23999786376953,85.08000183105469,85.3499984741211,76.79424285888672,4861200
2019-10-22,85.2300033569336,85.3499984741211,83.38999938964844,83.45999908447266,75.09368133544922,5767500
2019-10-23,84.30999755859375,84.41000366210938,82.12999725341797,82.73999786376953,74.44585418701172,7136200
2019-10-24,82.80000305175781,83.52999877929688,82.66000366210938,83.18000030517578,74.84175109863281,4591100
2019-10-25,83.20999908447266,83.56999969482422,82.62999725341797,83.37999725341797,75.02172088623047,5235300
2019-10-28,84.47000122070312,84.9800033569336,83.36000061035156,83.5999984741211,75.21967315673828,6653400
2019-10-29,83.80999755859375,84.62999725341797,83.63999938964844,84.12999725341797,75.69652557373047,5699100
2019-10-30,84.61000061035156,84.69999694824219,83.31999969482422,84.19000244140625,75.7505111694336,8731300
2019-10-31,86.70999908447266,87.22000122070312,83.27999877929688,84.55999755859375,76.08342742919922,14008800
2019-11-01,84.79000091552734,85.30999755859375,82.61000061035156,83.20999908447266,74.8687515258789,10658500
2019-11-04,83.30000305175781,83.44000244140625,81.9000015258789,82.37000274658203,74.11295318603516,8271200
2019-11-05,82.33999633789062,82.33999633789062,81.02999877929688,81.88999938964844,73.68107604980469,7054400
2019-11-06,82.08000183105469,83.37000274658203,82.0,82.98999786376953,74.67081451416016,6365300
2019-11-07,83.05999755859375,83.29000091552734,81.83999633789062,81.94999694824219,73.73505401611328,7221400
2019-11-08,82.19000244140625,82.63999938964844,81.44999694824219,81.7699966430664,73.5730972290039,7054800
2019-11-11,81.75,82.52999877929688,81.37000274658203,82.43000030517578,74.16696166992188,5828200
2019-11-12,82.69000244140625,83.9800033569336,82.61000061035156,83.31999969482422,75.34247589111328,8551400
2019-11-13,83.29000091552734,84.29000091552734,83.19999694824219,83.94000244140625,75.90310668945312,7407900
2019-11-14,84.0999984741211,84.5199966430664,83.80000305175781,84.37999725341797,76.30098724365234,5285100
2019-11-15,84.68000030517578,84.94000244140625,83.56999969482422,84.20999908447266,76.14726257324219,7533000
2019-11-18,83.91999816894531,84.11000061035156,83.25,84.0199966430664,75.9754409790039,6432200
2019-11-19,84.05999755859375,84.27999877929688,83.56999969482422,83.66000366210938,75.64991760253906,6008400
2019-11-20,83.54000091552734,84.48999786376953,82.9800033569336,83.5999984741211,75.59565734863281,6248700
2019-11-21,83.75,84.04000091552734,81.76000213623047,82.30000305175781,74.4201431274414,8300500
2019-11-22,82.69000244140625,83.38999938964844,82.66000366210938,83.0199966430664,75.07119750976562,6080400
2019-11-25,83.16000366210938,84.0,82.93000030517578,83.75,75.73131561279297,5450400
2019-11-26,84.12999725341797,84.6500015258789,84.0,84.55999755859375,76.46375274658203,7651500
2019-11-27,84.8499984741211,85.80999755859375,84.41999816894531,85.7699966430664,77.55789184570312,7502400
2019-11-29,85.91000366210938,86.7300033569336,85.25,85.43000030517578,77.2504653930664,3857000
2019-12-02,85.37999725341797,85.7699966430664,83.81999969482422,84.56999969482422,76.4728012084961,6425800
2019-12-03,84.02999877929688,85.0,83.81999969482422,84.81999969482422,76.69886016845703,6049800
2019-12-04,85.12999725341797,85.54000091552734,84.69999694824219,85.4000015258789,77.22332000732422,5940300
2019-12-05,85.44000244140625,85.4800033569336,84.31999969482422,84.44999694824219,76.3642807006836,5170800
2019-12-06,85.02999877929688,86.52999877929688,85.02999877929688,86.31999969482422,78.05525970458984,8499800
2019-12-09,86.30999755859375,86.62999725341797,85.95999908447266,86.27999877929688,78.01907348632812,7164700
2019-12-10,86.5,87.47000122070312,85.91000366210938,86.04000091552734,77.80204772949219,7944800
2019-12-11,86.26000213623047,86.87000274658203,85.8499984741211,86.58999633789062,78.29940032958984,4921900
2019-12-12,88.0,88.88999938964844,87.54000091552734,88.20999908447266,79.76426696777344,10282100
2019-12-13,88.0199966430664,88.79000091552734,87.58000183105469,88.66999816894531,80.18022918701172,6714100
2019-12-16,89.13999938964844,89.30000305175781,88.43000030517578,88.77999877929688,80.27972412109375,6705600
2019-12-17,88.87000274658203,88.97000122070312,87.47000122070312,88.12999725341797,79.69192504882812,7296900
2019-12-18,88.38999938964844,88.8499984741211,87.81999969482422,87.98999786376953,79.56533813476562,5859200
2019-12-19,87.83000183105469,88.58999633789062,87.58000183105469,88.5199966430664,80.04459381103516,6022100
2019-12-20,88.79000091552734,89.0,87.88999938964844,88.45999908447266,79.9903564453125,14271500
2019-12-23,88.62000274658203,88.8499984741211,88.18000030517578,88.2300033569336,79.78236389160156,4349700
2019-12-24,88.19999694824219,88.5999984741211,88.0,88.5199966430664,80.04459381103516,1847800
2019-12-26,88.7300033569336,88.76000213623047,87.79000091552734,88.08000183105469,79.64672088623047,4177700
2019-12-27,88.11000061035156,88.45999908447266,87.69000244140625,88.12999725341797,79.69192504882812,4129300
2019-12-30,88.01000213623047,88.19999694824219,87.05999755859375,87.44000244140625,79.06800842285156,4655600
2019-12-31,87.44000244140625,87.98999786376953,87.30999755859375,87.91999816894531,79.50203704833984,4115600
2020-01-02,88.12000274658203,89.3499984741211,88.05000305175781,89.3499984741211,80.79512786865234,6473800
2020-01-03,88.66000366210938,89.0999984741211,88.0999984741211,88.83000183105469,80.32492065429688,4874100
